Timestamp,Ultrasonic(cm),LiDAR(cm),Status,Snapshot
2026-04-21 20:21:33.709,30.0,77.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202133_705_obstacle.jpg
2026-04-21 20:21:34.417,30.0,77.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202134_413_obstacle.jpg
2026-04-21 20:21:35.025,29.9,76.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202135_020_obstacle.jpg
2026-04-21 20:21:35.331,29.9,76.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202135_327_obstacle.jpg
2026-04-21 20:21:35.938,29.9,76.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202135_934_obstacle.jpg
2026-04-21 20:21:36.143,30.0,76.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202136_139_obstacle.jpg
2026-04-21 20:21:36.650,29.9,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202136_646_obstacle.jpg
2026-04-21 20:21:37.258,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202137_254_obstacle.jpg
2026-04-21 20:21:37.765,30.0,77.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202137_761_obstacle.jpg
2026-04-21 20:21:38.171,30.0,77.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202138_167_obstacle.jpg
2026-04-21 20:21:38.376,30.0,77.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202138_372_obstacle.jpg
2026-04-21 20:21:38.783,29.9,76.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202138_779_obstacle.jpg
2026-04-21 20:21:39.391,29.9,76.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202139_386_obstacle.jpg
2026-04-21 20:21:39.697,29.9,77.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202139_693_obstacle.jpg
2026-04-21 20:21:40.104,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202140_099_obstacle.jpg
2026-04-21 20:21:40.612,29.9,77.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202140_607_obstacle.jpg
2026-04-21 20:21:41.219,30.0,77.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202141_215_obstacle.jpg
2026-04-21 20:21:41.424,29.9,77.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202141_420_obstacle.jpg
2026-04-21 20:21:41.630,29.9,77.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202141_626_obstacle.jpg
2026-04-21 20:21:42.338,30.0,77.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202142_333_obstacle.jpg
2026-04-21 20:21:42.644,29.9,77.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202142_640_obstacle.jpg
2026-04-21 20:21:42.850,29.9,77.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202142_846_obstacle.jpg
2026-04-21 20:21:43.458,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202143_454_obstacle.jpg
2026-04-21 20:21:44.469,30.0,76.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202144_464_obstacle.jpg
2026-04-21 20:21:45.278,30.0,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202145_273_obstacle.jpg
2026-04-21 20:21:45.583,29.9,77.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202145_579_obstacle.jpg
2026-04-21 20:21:46.494,30.0,77.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202146_490_obstacle.jpg
2026-04-21 20:21:46.700,30.0,77.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202146_696_obstacle.jpg
2026-04-21 20:21:47.810,29.9,77.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202147_806_obstacle.jpg
2026-04-21 20:21:49.121,29.9,76.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202149_116_obstacle.jpg
2026-04-21 20:21:49.529,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202149_523_obstacle.jpg
2026-04-21 20:21:49.936,30.0,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202149_932_obstacle.jpg
2026-04-21 20:21:50.343,30.0,75.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202150_338_obstacle.jpg
2026-04-21 20:21:50.650,30.0,76.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202150_645_obstacle.jpg
2026-04-21 20:21:50.855,30.0,76.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202150_851_obstacle.jpg
2026-04-21 20:21:51.061,30.0,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202151_056_obstacle.jpg
2026-04-21 20:21:51.669,29.9,76.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202151_664_obstacle.jpg
2026-04-21 20:21:52.577,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202152_573_obstacle.jpg
2026-04-21 20:21:53.486,30.0,76.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202153_482_obstacle.jpg
2026-04-21 20:21:53.692,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202153_688_obstacle.jpg
2026-04-21 20:21:53.898,30.0,75.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202153_893_obstacle.jpg
2026-04-21 20:21:54.204,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202154_200_obstacle.jpg
2026-04-21 20:21:54.410,29.9,76.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202154_406_obstacle.jpg
2026-04-21 20:21:55.018,30.0,77.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202155_014_obstacle.jpg
2026-04-21 20:21:55.726,29.9,77.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202155_721_obstacle.jpg
2026-04-21 20:21:56.634,30.0,76.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202156_630_obstacle.jpg
2026-04-21 20:21:57.041,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202157_037_obstacle.jpg
2026-04-21 20:21:57.648,30.0,76.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202157_644_obstacle.jpg
2026-04-21 20:21:57.853,29.9,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202157_849_obstacle.jpg
2026-04-21 20:21:58.360,30.0,75.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202158_356_obstacle.jpg
2026-04-21 20:21:58.666,30.0,77.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202158_662_obstacle.jpg
2026-04-21 20:21:58.971,29.9,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202158_967_obstacle.jpg
2026-04-21 20:21:59.579,30.0,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202159_575_obstacle.jpg
2026-04-21 20:22:00.388,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202200_383_obstacle.jpg
2026-04-21 20:22:00.594,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202200_589_obstacle.jpg
2026-04-21 20:22:00.799,30.0,76.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202200_795_obstacle.jpg
2026-04-21 20:22:01.005,29.9,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202201_001_obstacle.jpg
2026-04-21 20:22:01.210,29.9,75.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202201_206_obstacle.jpg
2026-04-21 20:22:01.820,29.9,76.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202201_816_obstacle.jpg
2026-04-21 20:22:02.133,30.0,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202202_122_obstacle.jpg
2026-04-21 20:22:02.666,30.0,77.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202202_639_obstacle.jpg
2026-04-21 20:22:04.386,29.9,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202204_380_obstacle.jpg
2026-04-21 20:22:04.897,29.9,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202204_889_obstacle.jpg
2026-04-21 20:22:33.111,30.0,77.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202233_102_obstacle.jpg
2026-04-21 20:22:33.830,29.9,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202233_819_obstacle.jpg
2026-04-21 20:22:41.402,29.8,77.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202241_389_obstacle.jpg
2026-04-21 20:22:43.328,29.9,76.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202243_318_obstacle.jpg
2026-04-21 20:22:44.750,29.9,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202244_739_obstacle.jpg
2026-04-21 20:22:44.962,30.0,77.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202244_952_obstacle.jpg
2026-04-21 20:22:45.171,30.0,75.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202245_164_obstacle.jpg
2026-04-21 20:22:45.781,30.0,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202245_775_obstacle.jpg
2026-04-21 20:22:46.391,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202246_385_obstacle.jpg
2026-04-21 20:22:46.598,29.9,75.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202246_593_obstacle.jpg
2026-04-21 20:22:47.110,29.9,75.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202247_103_obstacle.jpg
2026-04-21 20:22:47.820,30.0,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202247_815_obstacle.jpg
2026-04-21 20:22:48.053,30.0,76.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202248_022_obstacle.jpg
2026-04-21 20:22:48.562,29.9,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202248_557_obstacle.jpg
2026-04-21 20:22:48.870,30.0,76.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202248_864_obstacle.jpg
2026-04-21 20:22:49.077,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202249_071_obstacle.jpg
2026-04-21 20:22:49.285,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202249_278_obstacle.jpg
2026-04-21 20:22:49.494,30.0,76.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202249_486_obstacle.jpg
2026-04-21 20:22:49.705,30.0,75.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202249_696_obstacle.jpg
2026-04-21 20:22:50.115,29.9,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202250_108_obstacle.jpg
2026-04-21 20:22:50.625,29.9,76.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202250_619_obstacle.jpg
2026-04-21 20:22:50.839,29.9,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202250_827_obstacle.jpg
2026-04-21 20:22:51.249,30.0,76.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202251_244_obstacle.jpg
2026-04-21 20:22:51.660,30.0,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202251_652_obstacle.jpg
2026-04-21 20:22:51.970,30.0,77.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202251_962_obstacle.jpg
2026-04-21 20:22:52.986,29.9,77.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202252_978_obstacle.jpg
2026-04-21 20:22:53.296,30.0,77.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202253_289_obstacle.jpg
2026-04-21 20:22:53.508,29.9,77.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202253_498_obstacle.jpg
2026-04-21 20:22:53.818,30.0,77.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202253_811_obstacle.jpg
2026-04-21 20:22:54.128,30.0,76.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202254_121_obstacle.jpg
2026-04-21 20:22:54.743,29.9,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202254_733_obstacle.jpg
2026-04-21 20:22:55.358,30.0,76.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202255_351_obstacle.jpg
2026-04-21 20:22:55.769,30.0,76.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202255_761_obstacle.jpg
2026-04-21 20:22:56.078,29.9,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202256_072_obstacle.jpg
2026-04-21 20:22:56.789,30.0,76.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202256_782_obstacle.jpg
2026-04-21 20:22:58.105,29.9,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202258_097_obstacle.jpg
2026-04-21 20:22:58.720,30.0,75.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202258_710_obstacle.jpg
2026-04-21 20:23:00.444,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202300_432_obstacle.jpg
2026-04-21 20:23:01.070,30.0,76.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202301_052_obstacle.jpg
2026-04-21 20:23:01.483,30.0,76.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202301_473_obstacle.jpg
2026-04-21 20:23:01.694,29.9,76.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202301_685_obstacle.jpg
2026-04-21 20:23:01.904,30.0,76.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202301_896_obstacle.jpg
2026-04-21 20:23:02.615,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202302_609_obstacle.jpg
2026-04-21 20:23:02.923,30.0,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202302_917_obstacle.jpg
2026-04-21 20:23:03.233,30.0,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202303_225_obstacle.jpg
2026-04-21 20:23:03.947,30.0,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202303_939_obstacle.jpg
2026-04-21 20:23:04.859,29.9,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202304_854_obstacle.jpg
2026-04-21 20:23:05.774,29.9,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202305_766_obstacle.jpg
2026-04-21 20:23:06.086,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202306_077_obstacle.jpg
2026-04-21 20:23:06.499,30.0,76.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202306_489_obstacle.jpg
2026-04-21 20:23:06.811,30.0,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202306_802_obstacle.jpg
2026-04-21 20:23:07.120,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202307_114_obstacle.jpg
2026-04-21 20:23:07.532,29.9,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202307_522_obstacle.jpg
2026-04-21 20:23:07.843,30.0,75.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202307_835_obstacle.jpg
2026-04-21 20:23:08.054,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202308_045_obstacle.jpg
2026-04-21 20:23:09.474,30.0,76.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202309_465_obstacle.jpg
2026-04-21 20:23:09.685,29.9,76.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202309_677_obstacle.jpg
2026-04-21 20:23:09.902,30.0,76.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202309_888_obstacle.jpg
2026-04-21 20:23:10.216,30.0,76.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202310_205_obstacle.jpg
2026-04-21 20:23:10.429,29.9,76.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202310_418_obstacle.jpg
2026-04-21 20:23:10.943,30.0,75.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202310_933_obstacle.jpg
2026-04-21 20:23:11.461,29.9,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202311_448_obstacle.jpg
2026-04-21 20:23:11.976,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202311_966_obstacle.jpg
2026-04-21 20:23:14.303,29.9,76.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202314_296_obstacle.jpg
2026-04-21 20:23:18.643,29.9,76.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202318_633_obstacle.jpg
2026-04-21 20:23:19.457,30.0,76.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202319_448_obstacle.jpg
2026-04-21 20:23:19.968,29.9,76.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202319_961_obstacle.jpg
2026-04-21 20:23:20.377,30.0,76.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202320_371_obstacle.jpg
2026-04-21 20:23:20.790,30.0,76.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202320_779_obstacle.jpg
2026-04-21 20:23:21.299,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202321_294_obstacle.jpg
2026-04-21 20:23:21.511,30.0,75.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202321_501_obstacle.jpg
2026-04-21 20:23:21.722,30.0,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202321_713_obstacle.jpg
2026-04-21 20:23:22.132,29.9,76.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202322_125_obstacle.jpg
2026-04-21 20:23:22.744,30.0,76.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202322_736_obstacle.jpg
2026-04-21 20:23:23.056,29.9,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202323_047_obstacle.jpg
2026-04-21 20:23:23.266,30.0,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202323_259_obstacle.jpg
2026-04-21 20:23:23.476,30.0,77.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202323_468_obstacle.jpg
2026-04-21 20:23:23.889,30.0,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202323_879_obstacle.jpg
2026-04-21 20:23:24.906,30.0,75.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202324_896_obstacle.jpg
2026-04-21 20:23:25.218,29.9,77.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202325_209_obstacle.jpg
2026-04-21 20:23:25.531,29.9,77.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202325_521_obstacle.jpg
2026-04-21 20:23:25.844,29.9,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202325_834_obstacle.jpg
2026-04-21 20:23:26.354,29.9,75.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202326_348_obstacle.jpg
2026-04-21 20:23:26.560,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202326_555_obstacle.jpg
2026-04-21 20:23:26.967,29.9,76.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202326_963_obstacle.jpg
2026-04-21 20:23:27.174,30.0,75.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202327_168_obstacle.jpg
2026-04-21 20:23:28.588,29.9,78.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202328_583_obstacle.jpg
2026-04-21 20:23:29.506,30.0,76.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202329_496_obstacle.jpg
2026-04-21 20:23:30.536,30.0,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202330_515_obstacle.jpg
2026-04-21 20:23:31.652,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202331_646_obstacle.jpg
2026-04-21 20:23:32.059,30.0,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202332_055_obstacle.jpg
2026-04-21 20:23:32.264,29.9,75.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202332_260_obstacle.jpg
2026-04-21 20:23:32.771,29.9,76.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202332_767_obstacle.jpg
2026-04-21 20:23:32.976,29.9,76.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202332_972_obstacle.jpg
2026-04-21 20:23:33.986,29.9,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202333_982_obstacle.jpg
2026-04-21 20:23:34.392,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202334_388_obstacle.jpg
2026-04-21 20:23:35.201,30.0,76.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202335_196_obstacle.jpg
2026-04-21 20:23:36.112,30.0,76.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202336_106_obstacle.jpg
2026-04-21 20:23:36.947,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202336_921_obstacle.jpg
2026-04-21 20:23:37.172,29.9,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202337_150_obstacle.jpg
2026-04-21 20:23:37.800,29.9,75.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202337_782_obstacle.jpg
2026-04-21 20:23:38.829,30.0,76.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202338_811_obstacle.jpg
2026-04-21 20:23:40.162,29.9,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202340_143_obstacle.jpg
2026-04-21 20:23:40.487,29.9,75.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202340_468_obstacle.jpg
2026-04-21 20:23:41.214,30.0,75.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202341_195_obstacle.jpg
2026-04-21 20:23:41.545,29.9,76.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202341_518_obstacle.jpg
2026-04-21 20:23:42.276,29.9,75.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202342_253_obstacle.jpg
2026-04-21 20:23:42.590,30.0,76.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202342_581_obstacle.jpg
2026-04-21 20:23:42.812,30.0,77.1,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202342_793_obstacle.jpg
2026-04-21 20:23:43.127,29.9,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202343_115_obstacle.jpg
2026-04-21 20:23:43.558,30.0,76.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202343_532_obstacle.jpg
2026-04-21 20:23:44.183,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202344_164_obstacle.jpg
2026-04-21 20:23:44.610,30.0,76.7,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202344_588_obstacle.jpg
2026-04-21 20:23:45.237,30.0,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202345_218_obstacle.jpg
2026-04-21 20:23:45.461,30.0,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202345_440_obstacle.jpg
2026-04-21 20:23:46.696,30.0,76.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202346_677_obstacle.jpg
2026-04-21 20:23:47.322,30.0,76.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202347_303_obstacle.jpg
2026-04-21 20:23:48.050,29.9,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202348_031_obstacle.jpg
2026-04-21 20:23:49.790,29.9,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202349_770_obstacle.jpg
2026-04-21 20:23:50.011,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202349_993_obstacle.jpg
2026-04-21 20:23:50.335,30.0,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202350_316_obstacle.jpg
2026-04-21 20:23:50.657,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202350_639_obstacle.jpg
2026-04-21 20:23:51.276,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202351_267_obstacle.jpg
2026-04-21 20:23:52.006,30.0,76.3,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202351_984_obstacle.jpg
2026-04-21 20:23:52.229,30.0,77.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202352_209_obstacle.jpg
2026-04-21 20:23:52.453,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202352_433_obstacle.jpg
2026-04-21 20:23:52.678,30.0,76.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202352_656_obstacle.jpg
2026-04-21 20:23:53.209,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202353_190_obstacle.jpg
2026-04-21 20:23:55.955,30.0,75.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202355_936_obstacle.jpg
2026-04-21 20:23:59.020,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202359_000_obstacle.jpg
2026-04-21 20:23:59.242,30.0,76.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202359_223_obstacle.jpg
2026-04-21 20:24:03.777,30.0,77.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202403_773_obstacle.jpg
2026-04-21 20:24:03.983,30.0,76.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202403_979_obstacle.jpg
2026-04-21 20:24:04.909,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202404_890_obstacle.jpg
2026-04-21 20:24:05.326,30.0,76.2,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202405_315_obstacle.jpg
2026-04-21 20:24:07.072,29.9,76.4,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202407_051_obstacle.jpg
2026-04-21 20:24:07.701,30.0,76.6,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202407_680_obstacle.jpg
2026-04-21 20:24:08.228,30.0,76.5,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202408_207_obstacle.jpg
2026-04-21 20:24:08.654,30.0,76.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202408_634_obstacle.jpg
2026-04-21 20:24:08.981,30.0,75.9,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202408_958_obstacle.jpg
2026-04-21 20:24:09.311,30.0,76.0,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202409_287_obstacle.jpg
2026-04-21 20:24:09.635,30.0,76.8,OBSTACLE,/home/ubuntu/software_ws/snapshots/20260421_202409_616_obstacle.jpg
